"Tipologia","Frecuencia","Household"
"T8",1637,820730010701
"T8",1637,830110120201
"T8",1637,830110150901
"T8",1637,830110170101
"T8",1637,830110180601
"T8",1637,830110190801
"T8",1637,830110210301
"T8",1637,830110460301
"T8",1637,830110480601
"T8",1637,830110500101
"T8",1637,830110530201
"T8",1637,830110620101
"T8",1637,830110640501
"T8",1637,830110690601
"T8",1637,830110740701
"T8",1637,830110741201
"T8",1637,830110820301
"T8",1637,830110880301
"T8",1637,830110930401
"T8",1637,830130040501
"T8",1637,830130041301
"T8",1637,830130070101
"T8",1637,830130071901
"T8",1637,830130081601
"T8",1637,830130081701
"T8",1637,830220010301
"T8",1637,830220011401
"T8",1637,830220020601
"T8",1637,830220020701
"T8",1637,830310120201
"T8",1637,830310150301
"T8",1637,830310170101
"T8",1637,830310200401
"T8",1637,830410110401
"T8",1637,830510140401
"T8",1637,830720021801
"T8",1637,830720021901
"T8",1637,830720030401
"T8",1637,830820021701
"T8",1637,830820031301
"T8",1637,830830021101
"T8",1637,830830030601
"T8",1637,831020021701
"T8",1637,831030020101
"T8",1637,831110030302
"T8",1637,831310080301
"T8",1637,831310090301
"T8",1637,910110060701
"T8",1637,910110180801
"T8",1637,910110240301
"T8",1637,910110430401
"T8",1637,910110440101
"T8",1637,910110480601
"T8",1637,910110550501
"T8",1637,910110550801
"T8",1637,910110580201
"T8",1637,910110590301
"T8",1637,910110600701
"T8",1637,910110700101
"T8",1637,910110740501
"T8",1637,910110750201
"T8",1637,910110761001
"T8",1637,910110820101
"T8",1637,910110900501
"T8",1637,910110900801
"T8",1637,910111000801
"T8",1637,910111050801
"T8",1637,910111230101
"T8",1637,910111240501
"T8",1637,910111290701
"T8",1637,910111400301
"T8",1637,910111420401
"T8",1637,910111631001
"T8",1637,910111760401
"T8",1637,910111820801
"T8",1637,910111880401
"T8",1637,910111980601
"T8",1637,910111981501
"T8",1637,910112030301
"T8",1637,910112100701
"T8",1637,910112160801
"T8",1637,910112210101
"T8",1637,910112260501
"T8",1637,910112360901
"T8",1637,910112361301
"T8",1637,910130040901
"T8",1637,910130061901
"T8",1637,910210060301
"T8",1637,910210070201
"T8",1637,910310040601
"T8",1637,910330010901
"T8",1637,910510070101
"T8",1637,910630030501
"T8",1637,910810040401
"T8",1637,910810091101
"T8",1637,910810091601
"T8",1637,910810140501
"T8",1637,910910020301
"T8",1637,910910050201
"T8",1637,910930031201
"T8",1637,911020011401
"T8",1637,911020031501
"T8",1637,911110070101
"T8",1637,911130050401
"T8",1637,911210040701
"T8",1637,911210110401
"T8",1637,911210170301
"T8",1637,911210210701
"T8",1637,911230010101
"T8",1637,911230011501
"T8",1637,911230052101
"T8",1637,911320031001
"T8",1637,911320031701
"T8",1637,911410030301
"T8",1637,911410100301
"T8",1637,911410131201
"T8",1637,911410150401
"T8",1637,911430021701
"T8",1637,911510060201
"T8",1637,911620020901
"T8",1637,911620030401
"T8",1637,911630041701
"T8",1637,911720011101
"T8",1637,911730012101
"T8",1637,911730021801
"T8",1637,911830021301
"T8",1637,911930031001
"T8",1637,912010130301
"T8",1637,912010170201
"T8",1637,912030021901
"T8",1637,912030031301
"T8",1637,912120011201
"T8",1637,920110151701
"T8",1637,920130010201
"T8",1637,920210030801
"T8",1637,920210140601
"T8",1637,920230021601
"T8",1637,920330011201
"T8",1637,920330030101
"T8",1637,920420010201
"T8",1637,920420021001
"T8",1637,920430020501
"T8",1637,920430031101
"T8",1637,920530010801
"T8",1637,920530020601
"T8",1637,920620011701
"T8",1637,920620020801
"T8",1637,920730020401
"T8",1637,920810010201
"T8",1637,920810080201
"T8",1637,920810090701
"T8",1637,920830030201
"T8",1637,920830030301
"T8",1637,920910030101
"T8",1637,920910050201
"T8",1637,920930020301
"T8",1637,921010080201
"T8",1637,921010090301
"T8",1637,921010110201
"T8",1637,921010120101
"T8",1637,921030020401
"T8",1637,921110020401
"T8",1637,921110040301
"T8",1637,921110060401
"T8",1637,921110170301
"T8",1637,921130030201
"T8",1637,921130041101
"T8",1637,1010110060701
"T8",1637,1010110120101
"T8",1637,1010110130601
"T8",1637,1010110190901
"T8",1637,1010110200301
"T8",1637,1010110200501
"T8",1637,1010110311201
"T8",1637,1010110311801
"T8",1637,1010110370301
"T8",1637,1010110640801
"T8",1637,1010110831701
"T8",1637,1010110850301
"T8",1637,1010110960801
"T8",1637,1010111120701
"T8",1637,1010111430301
"T8",1637,1010111440201
"T8",1637,1010111460701
"T8",1637,1010111560201
"T8",1637,1010130040901
"T8",1637,1010210050501
"T8",1637,1010210090501
"T8",1637,1010230020101
"T8",1637,1010230052101
"T8",1637,1010610050401
"T8",1637,1010610071001
"T8",1637,1010630010601
"T8",1637,1010630010701
"T8",1637,1010630010901
"T8",1637,1010630020301
"T8",1637,1010710130401
"T8",1637,1010820010101
"T8",1637,1010820020601
"T8",1637,1010820031701
"T8",1637,1010910020301
"T8",1637,1010910040601
"T8",1637,1010910090401
"T8",1637,1010930021201
"T8",1637,1010930031201
"T8",1637,1020110040101
"T8",1637,1020110160701
"T8",1637,1020110190501
"T8",1637,1020130020401
"T8",1637,1020130042101
"T8",1637,1020210030301
"T8",1637,1020210210301
"T8",1637,1020230040401
"T8",1637,1020320031501
"T8",1637,1020330010301
"T8",1637,1020430020201
"T8",1637,1020530020701
"T8",1637,1020720020101
"T8",1637,1020830041001
"T8",1637,1020920010101
"T8",1637,1020920020601
"T8",1637,1020930010701
"T8",1637,1020930010901
"T8",1637,1020930030501
"T8",1637,1021020031501
"T8",1637,1021030011301
"T8",1637,1030110110201
"T8",1637,1030110260501
"T8",1637,1030110290201
"T8",1637,1030110290501
"T8",1637,1030110470501
"T8",1637,1030110540401
"T8",1637,1030110700301
"T8",1637,1030110790401
"T8",1637,1030110880201
"T8",1637,1030110920601
"T8",1637,1030111210101
"T8",1637,1030111320701
"T8",1637,1030111380401
"T8",1637,1030111510201
"T8",1637,1030220011501
"T8",1637,1030220031101
"T8",1637,1030230010501
"T8",1637,1030420030901
"T8",1637,1030510060601
"T8",1637,1030530011201
"T8",1637,1030730010601
"T8",1637,1030730011301
"T8",1637,1110110050201
"T8",1637,1110110160201
"T8",1637,1110110230201
"T8",1637,1110110290601
"T8",1637,1110110320501
"T8",1637,1110110360601
"T8",1637,1110110490201
"T8",1637,1110110630301
"T8",1637,1110110660401
"T8",1637,1110110790401
"T8",1637,1110110820501
"T8",1637,1110110820601
"T8",1637,1110110880701
"T8",1637,1110110890601
"T8",1637,1110111190201
"T8",1637,1110111240601
"T8",1637,1110111260601
"T8",1637,1110111410101
"T8",1637,1110111490401
"T8",1637,1110111570101
"T8",1637,1110111660501
"T8",1637,1110111670301
"T8",1637,1110111710501
"T8",1637,1110111820501
"T8",1637,1110111830301
"T8",1637,1110111880201
"T8",1637,1110111880301
"T8",1637,1110111910201
"T8",1637,1110111990801
"T8",1637,1110112061201
"T8",1637,1110112090401
"T8",1637,1110130011301
"T8",1637,1120110140201
"T8",1637,1120110160801
"T8",1637,1120110230101
"T8",1637,1120110290801
"T8",1637,1120110620301
"T8",1637,1120110720101
"T8",1637,1120110790701
"T8",1637,1120110840101
"T8",1637,1120130020101
"T8",1637,1120130031301
"T8",1637,1120220010401
"T8",1637,1120220020101
"T8",1637,1120230011501
"T8",1637,1130120020901
"T8",1637,1140130011701
"T8",1637,1140230020901
"T8",1637,1210110070101
"T8",1637,1210110230201
"T8",1637,1210110430901
"T8",1637,1210110470701
"T8",1637,1210110570201
"T8",1637,1210110761101
"T8",1637,1210111060501
"T8",1637,1210111300301
"T8",1637,1210111420401
"T8",1637,1210111440401
"T8",1637,1210111451001
"T8",1637,1210111490401
"T8",1637,1210111570801
"T8",1637,1210111760901
"T8",1637,1210111771101
"T8",1637,1210111810701
"T8",1637,1210112121401
"T8",1637,1210112350101
"T8",1637,1210112500101
"T8",1637,1210112580601
"T8",1637,1210112920301
"T8",1637,1210112920401
"T8",1637,1210113040601
"T8",1637,1210113060401
"T8",1637,1210113080301
"T8",1637,1210113090301
"T8",1637,1210113090401
"T8",1637,1210113610101
"T8",1637,1210113750101
"T8",1637,1210113830801
"T8",1637,1210130011501
"T8",1637,1230120011401
"T8",1637,1240110010201
"T8",1637,1240110040801
"T8",1637,1240110350701
"T8",1637,1240110490301
"T8",1637,1240110560501
"T8",1637,1310110011301
"T8",1637,1310110031701
"T8",1637,1310110131101
"T8",1637,1310110140401
"T8",1637,1310110140901
"T8",1637,1310110220701
"T8",1637,1310110281501
"T8",1637,1310110281801
"T8",1637,1310110300101
"T8",1637,1310110330101
"T8",1637,1310110350101
"T8",1637,1310110350901
"T8",1637,1310110360801
"T8",1637,1310110371201
"T8",1637,1310110371501
"T8",1637,1310110470801
"T8",1637,1310110480501
"T8",1637,1310110480901
"T8",1637,1310110481601
"T8",1637,1310110531101
"T8",1637,1310110541901
"T8",1637,1310110551801
"T8",1637,1310110560201
"T8",1637,1310110561201
"T8",1637,1310110571901
"T8",1637,1310110601901
"T8",1637,1310110610101
"T8",1637,1310110630301
"T8",1637,1310110650701
"T8",1637,1310110671001
"T8",1637,1310110680101
"T8",1637,1310110681201
"T8",1637,1310110701401
"T8",1637,1310110710501
"T8",1637,1310110740101
"T8",1637,1310110751601
"T8",1637,1310110761601
"T8",1637,1310110790201
"T8",1637,1310110790501
"T8",1637,1310110790601
"T8",1637,1310110842001
"T8",1637,1310110850801
"T8",1637,1310110861201
"T8",1637,1310110881401
"T8",1637,1310110900601
"T8",1637,1310110900801
"T8",1637,1310110901101
"T8",1637,1310110901701
"T8",1637,1310110951901
"T8",1637,1310111000101
"T8",1637,1310111001401
"T8",1637,1310111090501
"T8",1637,1310111110601
"T8",1637,1310111111401
"T8",1637,1310111120901
"T8",1637,1310111121201
"T8",1637,1310111141701
"T8",1637,1310111160401
"T8",1637,1310111162001
"T8",1637,1310111170301
"T8",1637,1310111170901
"T8",1637,1310111171801
"T8",1637,1310111180201
"T8",1637,1310111190101
"T8",1637,1310111190301
"T8",1637,1310111191601
"T8",1637,1310111261401
"T8",1637,1310111310401
"T8",1637,1310111370401
"T8",1637,1310111370701
"T8",1637,1310111460601
"T8",1637,1310111511201
"T8",1637,1310210031201
"T8",1637,1310210040101
"T8",1637,1310210090201
"T8",1637,1310210120301
"T8",1637,1310210170501
"T8",1637,1310210191201
"T8",1637,1310210191301
"T8",1637,1310210220201
"T8",1637,1310310020101
"T8",1637,1310310090501
"T8",1637,1310310100801
"T8",1637,1310310180801
"T8",1637,1310310190101
"T8",1637,1310310230201
"T8",1637,1310310330301
"T8",1637,1310310350301
"T8",1637,1310410020801
"T8",1637,1310410080501
"T8",1637,1310410090201
"T8",1637,1310410100501
"T8",1637,1310410100601
"T8",1637,1310410150801
"T8",1637,1310410151001
"T8",1637,1310410240201
"T8",1637,1310410240701
"T8",1637,1310410320901
"T8",1637,1310510250801
"T8",1637,1310510280301
"T8",1637,1310510350101
"T8",1637,1310610020201
"T8",1637,1310610100701
"T8",1637,1310610170701
"T8",1637,1310610270201
"T8",1637,1310610270501
"T8",1637,1310610320201
"T8",1637,1310610370701
"T8",1637,1310710070101
"T8",1637,1310810011201
"T8",1637,1310810011301
"T8",1637,1310810050401
"T8",1637,1310810110501
"T8",1637,1310810210801
"T8",1637,1310810241801
"T8",1637,1310910050401
"T8",1637,1310910100401
"T8",1637,1310910111001
"T8",1637,1310910130801
"T8",1637,1310910140601
"T8",1637,1310910150101
"T8",1637,1310910190301
"T8",1637,1311010152001
"T8",1637,1311010260201
"T8",1637,1311010380801
"T8",1637,1311010390101
"T8",1637,1311010570201
"T8",1637,1311010640501
"T8",1637,1311010700201
"T8",1637,1311010720101
"T8",1637,1311010792001
"T8",1637,1311010810601
"T8",1637,1311010911401
"T8",1637,1311010950201
"T8",1637,1311010971201
"T8",1637,1311010990301
"T8",1637,1311011030201
"T8",1637,1311011180201
"T8",1637,1311011200801
"T8",1637,1311011201601
"T8",1637,1311110270201
"T8",1637,1311210020101
"T8",1637,1311210090701
"T8",1637,1311210211101
"T8",1637,1311210230301
"T8",1637,1311210410301
"T8",1637,1311310071401
"T8",1637,1311310320301
"T8",1637,1311310321501
"T8",1637,1311410050301
"T8",1637,1311410241001
"T8",1637,1311410241601
"T8",1637,1311410241901
"T8",1637,1311410280401
"T8",1637,1311410321201
"T8",1637,1311410321501
"T8",1637,1311410321601
"T8",1637,1311410360301
"T8",1637,1311410440101
"T8",1637,1311410460201
"T8",1637,1311410471801
"T8",1637,1311410590501
"T8",1637,1311410620301
"T8",1637,1311410772001
"T8",1637,1311410791401
"T8",1637,1311410791501
"T8",1637,1311410910101
"T8",1637,1311410921101
"T8",1637,1311410960301
"T8",1637,1311410982001
"T8",1637,1311411030401
"T8",1637,1311411111701
"T8",1637,1311411140201
"T8",1637,1311411180301
"T8",1637,1311411202001
"T8",1637,1311411211001
"T8",1637,1311411220701
"T8",1637,1311411440501
"T8",1637,1311510180601
"T8",1637,1311510311501
"T8",1637,1311610140301
"T8",1637,1311610200701
"T8",1637,1311710100201
"T8",1637,1311710160301
"T8",1637,1311710230501
"T8",1637,1311810041101
"T8",1637,1311810090701
"T8",1637,1311810200201
"T8",1637,1311810200801
"T8",1637,1311810260601
"T8",1637,1311810310201
"T8",1637,1311810320601
"T8",1637,1311810321201
"T8",1637,1311910070301
"T8",1637,1311910090201
"T8",1637,1311910130101
"T8",1637,1311910241001
"T8",1637,1311910280601
"T8",1637,1311910300401
"T8",1637,1311910360201
"T8",1637,1311910371201
"T8",1637,1311910770201
"T8",1637,1311910800301
"T8",1637,1311910820602
"T8",1637,1311910820901
"T8",1637,1311910840301
"T8",1637,1311910900201
"T8",1637,1311910910701
"T8",1637,1311910950901
"T8",1637,1311911150301
"T8",1637,1311911421201
"T8",1637,1311911440101
"T8",1637,1311911580101
"T8",1637,1311911610801
"T8",1637,1311911750401
"T8",1637,1312010022001
"T8",1637,1312010100501
"T8",1637,1312010100901
"T8",1637,1312010101101
"T8",1637,1312010131301
"T8",1637,1312010141201
"T8",1637,1312010241801
"T8",1637,1312010261201
"T8",1637,1312010300301
"T8",1637,1312010420801
"T8",1637,1312010441601
"T8",1637,1312010451201
"T8",1637,1312010451601
"T8",1637,1312010492001
"T8",1637,1312010501901
"T8",1637,1312010540301
"T8",1637,1312010551601
"T8",1637,1312010610401
"T8",1637,1312010632001
"T8",1637,1312010691601
"T8",1637,1312010781001
"T8",1637,1312010782001
"T8",1637,1312010880801
"T8",1637,1312010891501
"T8",1637,1312110010101
"T8",1637,1312110130401
"T8",1637,1312110160401
"T8",1637,1312210050501
"T8",1637,1312210160101
"T8",1637,1312210240301
"T8",1637,1312210270401
"T8",1637,1312210310601
"T8",1637,1312210340801
"T8",1637,1312210400101
"T8",1637,1312310032001
"T8",1637,1312310121501
"T8",1637,1312310220501
"T8",1637,1312310270701
"T8",1637,1312310281501
"T8",1637,1312310290701
"T8",1637,1312310322001
"T8",1637,1312310350201
"T8",1637,1312310351201
"T8",1637,1312310360101
"T8",1637,1312310420401
"T8",1637,1312310422001
"T8",1637,1312310471401
"T8",1637,1312310751301
"T8",1637,1312310751501
"T8",1637,1312310781001
"T8",1637,1312310781401
"T8",1637,1312310820301
"T8",1637,1312310820401
"T8",1637,1312310841201
"T8",1637,1312310861501
"T8",1637,1312410170401
"T8",1637,1312410180401
"T8",1637,1312410200301
"T8",1637,1312410430501
"T8",1637,1312410461401
"T8",1637,1312410520401
"T8",1637,1312410531801
"T8",1637,1312510020501
"T8",1637,1312510020701
"T8",1637,1312610030101
"T8",1637,1312610050101
"T8",1637,1312610060401
"T8",1637,1312610250201
"T8",1637,1312710010701
"T8",1637,1312710032101
"T8",1637,1312710041101
"T8",1637,1312710220301
"T8",1637,1312710280101
"T8",1637,1312710280401
"T8",1637,1312710280701
"T8",1637,1312710282001
"T8",1637,1312710410301
"T8",1637,1312810080501
"T8",1637,1312810180401
"T8",1637,1312810191501
"T8",1637,1312810290301
"T8",1637,1312910121301
"T8",1637,1312910180101
"T8",1637,1312910230501
"T8",1637,1312910240401
"T8",1637,1313010030101
"T8",1637,1313010161501
"T8",1637,1313010182001
"T8",1637,1313010191601
"T8",1637,1313010200801
"T8",1637,1313110020401
"T8",1637,1313110070601
"T8",1637,1313110100801
"T8",1637,1313110200801
"T8",1637,1313110220101
"T8",1637,1313210011501
"T8",1637,1313210140401
"T8",1637,1313210490101
"T8",1637,1320110100401
"T8",1637,1320110140601
"T8",1637,1320110391401
"T8",1637,1320110480801
"T8",1637,1320110510501
"T8",1637,1320110570401
"T8",1637,1320110591001
"T8",1637,1320110760301
"T8",1637,1320110831201
"T8",1637,1320110870301
"T8",1637,1320110881101
"T8",1637,1320111040901
"T8",1637,1320111190401
"T8",1637,1320111290801
"T8",1637,1320111380801
"T8",1637,1320310030601
"T8",1637,1320310080301
"T8",1637,1320310110101
"T8",1637,1330110010401
"T8",1637,1330110020501
"T8",1637,1330110120101
"T8",1637,1330130031201
"T8",1637,1330210100701
"T8",1637,1330310030301
"T8",1637,1330310081201
"T8",1637,1340110110801
"T8",1637,1340110191101
"T8",1637,1340110210301
"T8",1637,1340110270101
"T8",1637,1340110301201
"T8",1637,1340110390601
"T8",1637,1340110570201
"T8",1637,1340110580401
"T8",1637,1340110680601
"T8",1637,1340130020801
"T8",1637,1340210020301
"T8",1637,1340210040301
"T8",1637,1350110050401
"T8",1637,1350110060201
"T8",1637,1350110060601
"T8",1637,1350110140101
"T8",1637,1350110200501
"T8",1637,1350130030201
"T8",1637,1350230030401
"T8",1637,1350230030601
"T8",1637,1350310010201
"T8",1637,1350420021201
"T8",1637,1350420021601
"T8",1637,1360110060901
"T8",1637,1360110130201
"T8",1637,1360110131301
"T8",1637,1360130011001
"T8",1637,1360210011701
"T8",1637,1360210060101
"T8",1637,1360210061001
"T8",1637,1360310050401
"T8",1637,1360310060801
"T8",1637,1360410021301
"T8",1637,1360410080101
"T8",1637,1360410090401
"T8",1637,1360510031401
"T8",1637,1360510040301
"T8",1637,1360510171901
"T8",1637,1410110200701
"T8",1637,1410110290101
"T8",1637,1410110310101
"T8",1637,1410110311801
"T8",1637,1410110311901
"T8",1637,1410110350401
"T8",1637,1410110460601
"T8",1637,1410110461601
"T8",1637,1410110470201
"T8",1637,1410110480201
"T8",1637,1410110550601
"T8",1637,1410110650301
"T8",1637,1410110740301
"T8",1637,1410110781101
"T8",1637,1410110790101
"T8",1637,1410110790201
"T8",1637,1410110810301
"T8",1637,1410110920601
"T8",1637,1410110930701
"T8",1637,1410110960201
"T8",1637,1410110960301
"T8",1637,1410111011001
"T8",1637,1410111111201
"T8",1637,1410111120801
"T8",1637,1410111391501
"T8",1637,1410111550401
"T8",1637,1410111560201
"T8",1637,1410111570701
"T8",1637,1410111800601
"T8",1637,1410111801201
"T8",1637,1410111860701
"T8",1637,1410112130101
"T8",1637,1410112170501
"T8",1637,1410112180401
"T8",1637,1410112270401
"T8",1637,1410112310101
"T8",1637,1410112400301
"T8",1637,1410130041401
"T8",1637,1410130060701
"T8",1637,1410130061401
"T8",1637,1410220011301
"T8",1637,1410220021501
"T8",1637,1410310040301
"T8",1637,1410310090101
"T8",1637,1410310130301
"T8",1637,1410330031201
"T8",1637,1410410010401
"T8",1637,1410410151301
"T8",1637,1410430010401
"T8",1637,1410430012101
"T8",1637,1410430060301
"T8",1637,1410520011901
"T8",1637,1410610021001
"T8",1637,1410610090401
"T8",1637,1410610170101
"T8",1637,1410630031901
"T8",1637,1410630060101
"T8",1637,1410630061501
"T8",1637,1410630061901
"T8",1637,1410730010301
"T8",1637,1410730011001
"T8",1637,1410730021301
"T8",1637,1410730021401
"T8",1637,1410730031401
"T8",1637,1410810060301
"T8",1637,1410830031201
"T8",1637,1410830081001
"T8",1637,1410830101401
"T8",1637,1410830120701
"T8",1637,1420110040201
"T8",1637,1420110041001
"T8",1637,1420110080201
"T8",1637,1420110090901
"T8",1637,1420110130101
"T8",1637,1420110190101
"T8",1637,1420110351201
"T8",1637,1420130071101
"T8",1637,1420210061101
"T8",1637,1420210091301
"T8",1637,1420320010201
"T8",1637,1420320012001
"T8",1637,1420320020201
"T8",1637,1420320031301
"T8",1637,1420410010401
"T8",1637,1420410080401
"T8",1637,1420410200401
"T8",1637,1420410230501
"T8",1637,1420410320801
"T8",1637,1420430011601
"T8",1637,1420430021301
"T8",1637,1420430031101
"T8",1637,1420430040101
"T8",1637,1420430051601
"T8",1637,1420430090601
"T8",1637,1420430100801
"T8",1637,1510110010201
"T8",1637,1510110190901
"T8",1637,1510110310901
"T8",1637,1510110650301
"T8",1637,1510110970401
"T8",1637,1510111070401
"T8",1637,1510111290301
"T8",1637,1510111410701
"T8",1637,1510111670201
"T8",1637,1510111720301
"T8",1637,1510111940101
"T8",1637,1510111981101
"T8",1637,1510112000701
"T8",1637,1510112100301
"T8",1637,1510112280101
"T8",1637,1510112320801
"T8",1637,1510112460201
"T8",1637,1510112770801
"T8",1637,1510112780101
"T8",1637,1510112820801
"T8",1637,1510112920701
"T8",1637,1510113090401
"T8",1637,1510113140101
"T8",1637,1510113270901
"T8",1637,1510113350801
"T8",1637,1510113370101
"T8",1637,1510113550201
"T8",1637,1510113580101
"T8",1637,1510113610101
"T8",1637,1510113690401
"T8",1637,1510113740301
"T8",1637,1510113870101
"T8",1637,1510113890101
"T8",1637,1510114200301
"T8",1637,1510114390201
"T8",1637,1510114520701
"T8",1637,1510114530501
"T8",1637,1510114570401
"T8",1637,1510114970501
"T8",1637,1510115041401
"T8",1637,1510115160101
"T8",1637,1510130051501
"T8",1637,1510230030601
"T8",1637,1520120010301
"T8",1637,1520130020701
"T8",1637,1610110041901
"T8",1637,1610110060701
"T8",1637,1610110080401
"T8",1637,1610110100401
"T8",1637,1610110130601
"T8",1637,1610110171101
"T8",1637,1610110190801
"T8",1637,1610110240801
"T8",1637,1610110610101
"T8",1637,1610110620401
"T8",1637,1610110670801
"T8",1637,1610110811101
"T8",1637,1610110932001
"T8",1637,1610111060801
"T8",1637,1610111110501
"T8",1637,1610111110601
"T8",1637,1610111130101
"T8",1637,1610111180601
"T8",1637,1610111290301
"T8",1637,1610111310301
"T8",1637,1610111310601
"T8",1637,1610111310701
"T8",1637,1610130031601
"T8",1637,1610210080101
"T8",1637,1610310160801
"T8",1637,1610430030401
"T8",1637,1610630010801
"T8",1637,1610710070801
"T8",1637,1610730032001
"T8",1637,1610830011301
"T8",1637,1610830031501
"T8",1637,1610910040101
"T8",1637,1610910080601
"T8",1637,1620110090501
"T8",1637,1620310070301
"T8",1637,1620330010601
"T8",1637,1620330020201
"T8",1637,1620330020601
"T8",1637,1620520030301
"T8",1637,1620620020201
"T8",1637,1620620021701
"T8",1637,1620620031401
"T8",1637,1630110030801
"T8",1637,1630110050301
"T8",1637,1630110190501
"T8",1637,1630110220301
"T8",1637,1630130011101
"T8",1637,1630130031901
"T8",1637,1630130041001
"T8",1637,1630130041301
"T8",1637,1630130060601
"T8",1637,1630130061201
"T8",1637,1630130061701
"T8",1637,1630230051901
"T8",1637,1630330041801
"T8",1637,1630420011901
"T8",1637,1630420021301
"T8",1637,1630430010701
"T8",1637,1630430030801
"T8",1637,1630520010301
"T9",1377,110110031801
"T9",1377,110110090301
"T9",1377,110110110201
"T9",1377,110110290702
"T9",1377,110110350401
"T9",1377,110110440301
"T9",1377,110110440401
"T9",1377,110110510301
"T9",1377,110110531101
"T9",1377,110110550801
"T9",1377,110110611101
"T9",1377,110110620901
"T9",1377,110110710601
"T9",1377,110110861201
"T9",1377,110111031201
"T9",1377,110111051101
"T9",1377,110111052001
"T9",1377,110111150301
"T9",1377,110111230101
"T9",1377,110111300101
"T9",1377,110111341101
"T9",1377,110111451001
"T9",1377,110111540501
"T9",1377,110111791001
"T9",1377,110111900401
"T9",1377,110111920501
"T9",1377,110111930601
"T9",1377,110111970501
"T9",1377,110112070301
"T9",1377,110112141001
"T9",1377,110112240201
"T9",1377,110112391301
"T9",1377,110112421501
"T9",1377,110112510101
"T9",1377,110112640101
"T9",1377,110112640201
"T9",1377,110710030101
"T9",1377,110710040201
"T9",1377,110710150501
"T9",1377,110710161201
"T9",1377,110710161701
"T9",1377,110710261201
"T9",1377,110710330701
"T9",1377,110710390701
"T9",1377,110710520701
"T9",1377,110710540801
"T9",1377,110710700901
"T9",1377,110710761901
"T9",1377,110710780401
"T9",1377,110710801001
"T9",1377,110710811301
"T9",1377,110710850201
"T9",1377,110710860301
"T9",1377,110710900801
"T9",1377,110710950101
"T9",1377,110711050201
"T9",1377,110711080401
"T9",1377,110711250201
"T9",1377,110711270601
"T9",1377,110711290101
"T9",1377,110711320201
"T9",1377,110711370201
"T9",1377,140110030601
"T9",1377,140110070301
"T9",1377,140520010901
"T9",1377,140530010201
"T9",1377,140530010501
"T9",1377,140530020701
"T9",1377,210110161301
"T9",1377,210110220201
"T9",1377,210110270301
"T9",1377,210110311101
"T9",1377,210110370601
"T9",1377,210110371201
"T9",1377,210110440801
"T9",1377,210110470301
"T9",1377,210110480401
"T9",1377,210110490401
"T9",1377,210110542001
"T9",1377,210110590201
"T9",1377,210110640301
"T9",1377,210110650101
"T9",1377,210110710401
"T9",1377,210110750302
"T9",1377,210110970601
"T9",1377,210110980401
"T9",1377,210111000601
"T9",1377,210111080101
"T9",1377,210111690201
"T9",1377,210111830401
"T9",1377,210112070401
"T9",1377,210112090101
"T9",1377,210112260201
"T9",1377,210112320401
"T9",1377,210112380101
"T9",1377,210112470201
"T9",1377,210112480101
"T9",1377,210112560101
"T9",1377,210112580201
"T9",1377,210112600701
"T9",1377,210112680101
"T9",1377,210112700101
"T9",1377,210112900101
"T9",1377,210210040201
"T9",1377,210210060701
"T9",1377,210210130101
"T9",1377,210410020401
"T9",1377,210430020701
"T9",1377,210430020801
"T9",1377,220110110201
"T9",1377,220110130401
"T9",1377,220110330501
"T9",1377,220110421101
"T9",1377,220110440201
"T9",1377,220110671001
"T9",1377,220110860401
"T9",1377,220110891102
"T9",1377,220111050201
"T9",1377,220111130401
"T9",1377,220111170701
"T9",1377,220111230301
"T9",1377,220111370301
"T9",1377,220320020301
"T9",1377,220320021801
"T9",1377,220330020501
"T9",1377,230110040501
"T9",1377,230110201001
"T9",1377,230110201801
"T9",1377,310110070101
"T9",1377,310110281101
"T9",1377,310110310201
"T9",1377,310110380101
"T9",1377,310110440801
"T9",1377,310110460401
"T9",1377,310110580101
"T9",1377,310110590701
"T9",1377,310110730301
"T9",1377,310110770401
"T9",1377,310110820301
"T9",1377,310110821701
"T9",1377,310110840201
"T9",1377,310111070401
"T9",1377,310111280801
"T9",1377,310111390401
"T9",1377,310111460801
"T9",1377,310111530301
"T9",1377,310111610401
"T9",1377,310111650301
"T9",1377,310112060101
"T9",1377,310112170101
"T9",1377,310112230601
"T9",1377,310112260701
"T9",1377,310112300101
"T9",1377,310112430101
"T9",1377,310112470401
"T9",1377,310112770101
"T9",1377,310112970201
"T9",1377,310210200301
"T9",1377,310210290201
"T9",1377,310210290301
"T9",1377,310210320301
"T9",1377,310210350101
"T9",1377,310310130801
"T9",1377,310310140801
"T9",1377,310330030401
"T9",1377,310330031001
"T9",1377,320110010101
"T9",1377,320110070401
"T9",1377,320210050201
"T9",1377,330110200101
"T9",1377,330110350301
"T9",1377,330110350401
"T9",1377,330110360701
"T9",1377,330110560101
"T9",1377,330110560201
"T9",1377,330110570201
"T9",1377,330110630101
"T9",1377,330110640201
"T9",1377,330110800401
"T9",1377,330110810401
"T9",1377,330110811201
"T9",1377,330110840401
"T9",1377,330110940501
"T9",1377,330230011901
"T9",1377,330310060301
"T9",1377,330310100201
"T9",1377,330330010401
"T9",1377,330410180201
"T9",1377,330410180401
"T9",1377,410110100101
"T9",1377,410110290401
"T9",1377,410110370101
"T9",1377,410110500801
"T9",1377,410110720201
